web-scraper-order,web-scraper-start-url,next,prod,prod-href,name,price,dis
"1696073012-1","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Huberth RP304100 Воздушный компрессор 100 - 540 л/мин, 380 В","https://artcompas.ru/kompressory/vozdushnyj-kompressor-huberth-100-540-lmin-3fh380vrp304100/","Huberth RP304100 Воздушный компрессор 100 - 540 л/мин, 380 В","57 000 руб.","Производительность, л/мин"
"1696073015-2","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Huberth RP103100 Воздушный компрессор 100 - 420 л/мин, 220 В","https://artcompas.ru/kompressory/huberth-100-420-lmin-1fh220v-vozdushnyj-kompressor-rp103100r/","Huberth RP103100 Воздушный компрессор 100 - 420 л/мин, 220 В","55 000 руб.","Производительность, л/мин"
"1696073018-3","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Huberth RP303100 Воздушный компрессор 100 - 420 л/мин, 380 В","https://artcompas.ru/kompressory/huberth-100-420-lmin-3fh380v-vozdushnyj-kompressorrp303100/","Huberth RP303100 Воздушный компрессор 100 - 420 л/мин, 380 В","49 000 руб.","Производительность, л/мин"
"1696073021-4","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с прямой передачей безмасляный Кратон AC-450-100-OFS","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-bezmaslyanyy-kraton-ac-450-100-ofs/","Компрессор с прямой передачей безмасляный Кратон AC-450-100-OFS","42 850 руб.","Производительность, л/мин"
"1696073024-5","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Бесшумный компрессор Pegas Pneumatic PG-2800*2 безмасляный","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pneumatic-pg-2800-2-bezmaslyanyy/","Бесшумный компрессор Pegas Pneumatic PG-2800*2 безмасляный","41 500 руб.","Производительность, л/мин"
"1696073027-6","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с ременной передачей Кратон AC-440-100-BDV","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-s-remennoy-peredachey-kraton-ac-440-100-bdv/","Компрессор с ременной передачей Кратон AC-440-100-BDV","37 000 руб.","Производительность, л/мин"
"1696073031-7","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Генератор бензиновый инверторный Кратон GG-4500i","https://artcompas.ru/kompressory/generator-benzinovyy-invertornyy-kraton-gg-4500i/","Генератор бензиновый инверторный Кратон GG-4500i","34 900 руб.","Уровень шума"
"1696073034-8","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с ременной передачей Кратон AC-300-100-BDV","https://artcompas.ru/kompressory/kompressor-s-remennoy-peredachey-kraton-ac-300-100-bdv/","Компрессор с ременной передачей Кратон AC-300-100-BDV","33 500 руб.","Производительность, л/мин"
"1696073037-9","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор Кратон с прямой передачей Кратон AC-360-100-DDV","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-kraton-s-pryamoy-peredachey-kraton-ac-360-100-ddv/","Компрессор Кратон с прямой передачей Кратон AC-360-100-DDV","32 500 руб.","Производительность, л/мин"
"1696073040-10","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Генератор бензиновый инверторный Кратон GG-3800i","https://artcompas.ru/kompressory/generator-benzinovyy-invertornyy-kraton-gg-3800i/","Генератор бензиновый инверторный Кратон GG-3800i","31 500 руб.","Уровень шума"
"1696073043-11","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с ременной передачей Кратон AC-440-50-BDV","https://artcompas.ru/kompressory/kompressor-s-remennoy-peredachey-kraton-ac-440-50-bdv/","Компрессор с ременной передачей Кратон AC-440-50-BDV","29 000 руб.","Производительность, л/мин"
"1696073046-12","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с ременной передачей Кратон AC-300-50-BDV","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-s-remennoy-peredachey-kraton-ac-300-50-bdv/","Компрессор с ременной передачей Кратон AC-300-50-BDV","28 000 руб.","Производительность, л/мин"
"1696073049-13","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с прямой передачей безмасляный Кратон AC-420-50-OFHS","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kraton/kraton-ac-420-50-ofhs-kompressor-s-pryamoy-peredachey-bezmaslyanyy/","Компрессор с прямой передачей безмасляный Кратон AC-420-50-OFHS","25 000 руб.","Производительность, л/мин"
"1696073052-14","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор TNT Air AS-196","https://artcompas.ru/kompressory/kompressor-tnt-air-as-196/","Компрессор TNT Air AS-196","25 000 руб.","Производительность, л/мин"
"1696073055-15","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с прямой передачей безмасляный Кратон AC-300-50-OFS","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-bezmaslyanyy-kraton-ac-300-50-ofs/","Компрессор с прямой передачей безмасляный Кратон AC-300-50-OFS","24 000 руб.","Производительность, л/мин"
"1696073058-16","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Генератор бензиновый Кратон GG-3300","https://artcompas.ru/kompressory/generator-benzinovyy-kraton-gg-3300/","Генератор бензиновый Кратон GG-3300","21 840 руб.","Страна производства"
"1696073061-17","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор TNT Air AS-189","https://artcompas.ru/kompressory/kompressor-tnt-air-as-189/","Компрессор TNT Air AS-189","21 000 руб.","Производительность, л/мин"
"1696073064-18","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Бесшумный компрессор Pegas PG-601 безмасляный, без регулятора","https://artcompas.ru/kompressory/besshumnyy-kompressor-pegas-pg-601-bezmaslyanyy-bez-regulyatora/","Бесшумный компрессор Pegas PG-601 безмасляный, без регулятора","16 550 руб.","Производительность, л/мин"
"1696073067-19","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор TNT Air AS-186","https://artcompas.ru/kompressory/kompressor-tnt-air-as-186/","Компрессор TNT Air AS-186","16 000 руб.","Производительность, л/мин"
"1696073070-20","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с прямой передачей безмасляный Кратон AC-260-24-OFHS","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kraton/kompressor-s-pryamoy-peredachey-bezmaslyanyy-kraton-ac-260-24-ofhs/","Компрессор с прямой передачей безмасляный Кратон AC-260-24-OFHS","14 200 руб.","Производительность, л/мин"
"1696073073-21","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с прямой передачей безмасляный Кратон AC-180-24-OFS","https://artcompas.ru/kompressory/kompressor-s-pryamoy-peredachey-bezmaslyanyy-kraton-ac-180-24-ofs/","Компрессор с прямой передачей безмасляный Кратон AC-180-24-OFS","12 500 руб.","Производительность, л/мин"
"1696073076-22","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор с регулировкой давления JAS 1205","https://artcompas.ru/kompressory/kompressor-jas-12051205/","Компрессор с регулировкой давления JAS 1205","11 125 руб.","Производительность, л/мин"
"1696073079-23","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=2","Компрессор для аэрографа JAS 1226","https://artcompas.ru/kompressory/kompressor-jas-1226/","Компрессор для аэрографа JAS 1226","10 989 руб.","Производительность, л/мин"
"1696073085-24","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8116 Переходник гайка M12x1 - трубка - гайка M12x1 (компрессора 1206, 1208)","https://artcompas.ru/kompressory/zapchasti-3/jas-8116-perekhodnik-gayka-m12x1-trubka-gayka-m12x1-kompressora-1206-1208/","JAS 8116 Переходник гайка M12x1 - трубка - гайка M12x1 (компрессора 1206, 1208)","293 руб.","Страна производства"
"1696073088-25","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8119 Переходник штуцер 1/8' - штуцер 1/8'","https://artcompas.ru/kompressory/zapchasti-3/jas-8119-perekhodnik-shtutser-1-8-shtutser-1-8/","JAS 8119 Переходник штуцер 1/8' - штуцер 1/8'","237 руб.","Страна производства"
"1696073091-26","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8110 Переходник гайка M12x1 - трубка - гайка M12x1 (8106 - 8108, компрессор 1203)","https://artcompas.ru/kompressory/zapchasti-3/jas-8110-perekhodnik-gayka-m12x1-trubka-gayka-m12x1-8106-8108-kompressor-1203/","JAS 8110 Переходник гайка M12x1 - трубка - гайка M12x1 (8106 - 8108, компрессор 1203)","216 руб.","Страна производства"
"1696073094-27","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8466 Компрессионное кольцо цилиндра к компрессору 1222, 1223, 1225, 1226, 1228","https://artcompas.ru/kompressory/zapchasti-3/jas-8466-kompressionnoe-koltso-tsilindra-k-kompressoru-1222-1223-1225-1226-1228/","JAS 8466 Компрессионное кольцо цилиндра к компрессору 1222, 1223, 1225, 1226, 1228","190 руб.","Страна производства"
"1696073097-28","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8463 Компрессионное кольцо цилиндра (мембрана) к компрессорам 1204, 1209","https://artcompas.ru/kompressory/zapchasti-3/jas-8463-kompressionnoe-koltso-tsilindra-membrana-k-kompressoram-1204-1209/","JAS 8463 Компрессионное кольцо цилиндра (мембрана) к компрессорам 1204, 1209","190 руб.","Страна производства"
"1696073100-29","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8460 Компрессионное кольцо цилиндра (мембрана) к компрессорам 1202, 1203, 1205, 1206, 1208, 1215","https://artcompas.ru/kompressory/zapchasti-3/jas-8460-kompressionnoe-koltso-tsilindra-membrana-k-kompressoram-1202-1203-1205-1206-1208-1215/","JAS 8460 Компрессионное кольцо цилиндра (мембрана) к компрессорам 1202, 1203, 1205, 1206, 1208, 1215","189 руб.","Страна производства"
"1696073103-30","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8461 Компрессионное кольцо цилиндра (мембрана) к компрессорам 1204, 1207, 1209, 1210","https://artcompas.ru/kompressory/zapchasti-3/jas-8461-kompressionnoe-koltso-tsilindra-membrana-k-kompressoram-1204-1207-1209-1210/","JAS 8461 Компрессионное кольцо цилиндра (мембрана) к компрессорам 1204, 1207, 1209, 1210","189 руб.","Страна производства"
"1696073107-31","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8622 Конденсатор двигателя компрессоров 1205, 1206, 1225, 1226","https://artcompas.ru/kompressory/zapchasti-3/jas-8622-kondensator-dvigatelya-kompressorov-1205-1206-1225-1226/","JAS 8622 Конденсатор двигателя компрессоров 1205, 1206, 1225, 1226","160 руб.","Страна производства"
"1696073110-32","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8105 Переходник штуцер 1/4' - штуцер 1/4' (ресивер компрессора 1203 - фильтр 1703)","https://artcompas.ru/kompressory/zapchasti-3/jas-8105-perekhodnik-shtutser-1-4-shtutser-1-4-resiver-kompressora-1203-filtr-1703/","JAS 8105 Переходник штуцер 1/4' - штуцер 1/4' (ресивер компрессора 1203 - фильтр 1703)","150 руб.","Страна производства"
"1696073113-33","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8024 Клапан цилиндра к компрессорам 1202, 1203, 1205, 1206, 1208, 1215","https://artcompas.ru/kompressory/zapchasti-3/jas-8024-klapan-tsilindra-k-kompressoram-1202-1203-1205-1206-1208-1215/","JAS 8024 Клапан цилиндра к компрессорам 1202, 1203, 1205, 1206, 1208, 1215","150 руб.","Страна производства"
"1696073116-34","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8631 Крыльчатка вентилятора к компрессорам 1207, 1210, 1215","https://artcompas.ru/kompressory/zapchasti-3/jas-8631-krylchatka-ventilyatora-k-kompressoram-1207-1210-1215/","JAS 8631 Крыльчатка вентилятора к компрессорам 1207, 1210, 1215","120 руб.","Страна производства"
"1696073119-35","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8102 Переходник штуцер 1/8' - штуцер 1/4' (сепаратор 1703 - выход, компрессор 1201 (02, 03, 06, 08)","https://artcompas.ru/kompressory/zapchasti-3/jas-8102-perekhodnik-shtutser-1-8-shtutser-1-4-separator-1703-vykhod-kompressor-1201-02-03-06-08/","JAS 8102 Переходник штуцер 1/8' - штуцер 1/4' (сепаратор 1703 - выход, компрессор 1201 (02, 03, 06, 08)","100 руб.","Страна производства"
"1696073122-36","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8027 Клапан цилиндра к компрессору 1222, 1223, 1225, 1226, 1228","https://artcompas.ru/kompressory/zapchasti-3/jas-8027-klapan-tsilindra-k-kompressoru-1222-1223-1225-1226-1228/","JAS 8027 Клапан цилиндра к компрессору 1222, 1223, 1225, 1226, 1228","80 руб.","Страна производства"
"1696073125-37","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8025 Клапан цилиндра к компрессору 1214","https://artcompas.ru/kompressory/zapchasti-3/jas-8025-klapan-tsilindra-k-kompressoru-1214/","JAS 8025 Клапан цилиндра к компрессору 1214","57 руб.","Страна производства"
"1696073128-38","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 3091 Уплотнительное кольцо внутреннее, гайка G1/8""","https://artcompas.ru/kompressory/zapchasti-3/jas-3091-uplotnitelnoe-koltso-vnutrennee-gayka-g1-8/","JAS 3091 Уплотнительное кольцо внутреннее, гайка G1/8""","50 руб.","Страна производства"
"1696073131-39","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8693 Концевая изолированная заглушка КИЗ-5","https://artcompas.ru/kompressory/zapchasti-3/jas-8693-kontsevaya-izolirovannaya-zaglushka-kiz-5/","JAS 8693 Концевая изолированная заглушка КИЗ-5","5 руб.","Страна производства"
"1696073134-40","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8692 Концевая изолированная заглушка КИЗ-2","https://artcompas.ru/kompressory/zapchasti-3/jas-8692-kontsevaya-izolirovannaya-zaglushka-kiz-2/","JAS 8692 Концевая изолированная заглушка КИЗ-2","5 руб.","Страна производства"
"1696073137-41","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","JAS 8691 Концевая изолированная заглушка КИЗ-1","https://artcompas.ru/kompressory/zapchasti-3/jas-8691-kontsevaya-izolirovannaya-zaglushka-kiz-1/","JAS 8691 Концевая изолированная заглушка КИЗ-1","5 руб.","Страна производства"
"1696073140-42","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","Huberth RP312300 Компрессор воздушный 300-1325 л/мин, 380 В","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-vozdushnyy-huberth-300-1325-l-min-3f-kh380v/","Huberth RP312300 Компрессор воздушный 300-1325 л/мин, 380 В","180 000 руб.","Производительность, л/мин"
"1696073143-43","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","Компрессор с ременной передачей Кратон AC-850-300-BDV","https://artcompas.ru/kompressory/kompressor-s-remennoy-peredachey-kraton-ac-850-300-bdv/","Компрессор с ременной передачей Кратон AC-850-300-BDV","119 000 руб.","Производительность, л/мин"
"1696073146-44","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","Huberth RP309250 Компрессор воздушный 250 - 859 л/мин, 380 В","https://artcompas.ru/kompressory/kompressor-vozdushnyj-huberth-250-859-lmin-3fh380vrp309250/","Huberth RP309250 Компрессор воздушный 250 - 859 л/мин, 380 В","106 000 руб.","Производительность, л/мин"
"1696073149-45","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","Huberth RP306250 Компрессор воздушный 250-573 л/мин, 380 В","https://artcompas.ru/kompressory/kompressor-vozdushnyj-huberth-250-573-lmin-3fh380vrp306250/","Huberth RP306250 Компрессор воздушный 250-573 л/мин, 380 В","90 000 руб.","Производительность, л/мин"
"1696073152-46","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","Компрессор с ременной передачей Кратон AC-630-300-BDW","https://artcompas.ru/kompressory/kompressor-s-remennoy-peredachey-kraton-ac-630-300-bdw/","Компрессор с ременной передачей Кратон AC-630-300-BDW","76 990 руб.","Производительность, л/мин"
"1696073155-47","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=3","Компрессор с ременной передачей Кратон AC-530-200-BDH","https://artcompas.ru/kompressory/kompressory_dlya_kraskopultov/kompressor-s-remennoy-peredachey-kraton-ac-530-200-bdh/","Компрессор с ременной передачей Кратон AC-530-200-BDH","65 000 руб.","Производительность, л/мин"
"1696073161-48","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Небольшой компрессор для аэрографа Jas 1214","https://artcompas.ru/kompressory/kompressor-jas-1214/","Небольшой компрессор для аэрографа Jas 1214","3 059 руб.","Производительность, л/мин"
"1696073164-49","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Компрессор для аэрографа JAS 1212","https://artcompas.ru/kompressory/kompressor-jas-1212jas-1212/","Компрессор для аэрографа JAS 1212","2 125 руб.","Производительность, л/мин"
"1696073167-50","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Fimet D215/4 Глицерин-наполненный манометр радиальный","https://artcompas.ru/kompressory/glitserin-napolnennyy-manometr-m1-4r-63-mm-10-bar-nerzh-stal-radialnyy/","Fimet D215/4 Глицерин-наполненный манометр радиальный","2 300 руб.","Страна производства"
"1696073170-51","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8002 Регулятор соленоидный к компрессорам 1205, 1206, 1208, пневматический","https://artcompas.ru/kompressory/zapchasti-3/jas-8002-regulyator-solenoidnyy-k-kompressoram-1205-1206-1208-pnevmaticheskiy/","JAS 8002 Регулятор соленоидный к компрессорам 1205, 1206, 1208, пневматический","1 496 руб.","Страна производства"
"1696073173-52","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Fimet D211/5 манометр радиальный М1/4R, Ø 63 мм, 16 бар","https://artcompas.ru/kompressory/glitserin-manometr-m1-4r-diam-63-mm-16-bar-radialnyy/","Fimet D211/5 манометр радиальный М1/4R, Ø 63 мм, 16 бар","1 400 руб.","Страна производства"
"1696073176-53","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8001 Регулятор давления для компрессора 1202, 1203, 1210 пневматический","https://artcompas.ru/kompressory/zapchasti-3/jas-8001-regulyator-davleniya-dlya-kompressora-1202-1203-1210-pnevmaticheskiy/","JAS 8001 Регулятор давления для компрессора 1202, 1203, 1210 пневматический","950 руб.","Страна производства"
"1696073179-54","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8031 Обратный клапан к компрессорам 1205, 1206, 1208","https://artcompas.ru/kompressory/zapchasti-3/jas-8031-obratnyy-klapan-k-kompressoram-1205-1206-1208/","JAS 8031 Обратный клапан к компрессорам 1205, 1206, 1208","800 руб.","Страна производства"
"1696073182-55","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8033 Обратный клапан к компрессору 1226, 1228","https://artcompas.ru/kompressory/jas-8033-obratnyy-klapan-k-kompressoru-1226-1228/","JAS 8033 Обратный клапан к компрессору 1226, 1228","750 руб.","Страна производства"
"1696073185-56","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8114 Переходник штуцер G1/8' - гайка G1/8""х2 (компрессор 1206, 1208)","https://artcompas.ru/kompressory/zapchasti-3/jas-8114-perekhodnik-shtutser-g1-8-gayka-g1-8-kh2-kompressor-1206-1208/","JAS 8114 Переходник штуцер G1/8' - гайка G1/8""х2 (компрессор 1206, 1208)","700 руб.","Страна производства"
"1696073188-57","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Fimet D210/5 Манометр радиальный М1/4R, Ø 63 мм, 20 бар","https://artcompas.ru/kompressory/fimet-d210-5-manometr-radialnyy-m1-4r-63-mm-20-bar/","Fimet D210/5 Манометр радиальный М1/4R, Ø 63 мм, 20 бар","700 руб.","Страна производства"
"1696073191-58","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Fimet D210/3 Манометр радиальный, М1/4R, Ø 63 мм, 12 бар","https://artcompas.ru/kompressory/manometr-m1-4r-diam-63-mm-12-bar-delenie-0-5-bara-radialnyy/","Fimet D210/3 Манометр радиальный, М1/4R, Ø 63 мм, 12 бар","700 руб.","Страна производства"
"1696073194-59","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Переходник быстросъемный Кратон F x ¼ M","https://artcompas.ru/kompressory/zapchasti-3/perekhodnik-bystrosemnyy-kraton-f-x-m/","Переходник быстросъемный Кратон F x ¼ M","650 руб.","Страна производства"
"1696073197-60","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","TNT Впускной фильтр цилиндра компрессора","https://artcompas.ru/kompressory/zapchasti-3/tnt-vpusknoy-filtr-tsilindra-kompressora/","TNT Впускной фильтр цилиндра компрессора","650 руб.","Страна производства"
"1696073200-61","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Кратон Фильтр воздушный к компрессору АС-300-50-OFS","https://artcompas.ru/kompressory/zapchasti-3/kraton-filtr-vozdushnyy-k-kompressoru-as-300-50-ofs/","Кратон Фильтр воздушный к компрессору АС-300-50-OFS","600 руб.","Страна производства"
"1696073203-62","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Sparmax Резиновая ножка для компрессора AC-100","https://artcompas.ru/kompressory/rezinovye-nozhki-dlya-kompressora-ac-100/","Sparmax Резиновая ножка для компрессора AC-100","600 руб.","Страна производства"
"1696073206-63","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Кратон 8209010002 Фильтр воздушный к компрессору АС-140-8-OFS","https://artcompas.ru/kompressory/kraton-8209010002-filtr-vozdushnyy-k-kompressoru-as-140-8-ofs/","Кратон 8209010002 Фильтр воздушный к компрессору АС-140-8-OFS","550 руб.","Страна производства"
"1696073210-64","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8621 Конденсатор двигателя для компрессоров Jas 1202, 1203, 1208","https://artcompas.ru/kompressory/zapchasti-3/jas-8621-kondensator-dvigatelya-dlya-kompressorov-jas-1202-1203-1208/","JAS 8621 Конденсатор двигателя для компрессоров Jas 1202, 1203, 1208","500 руб.","Страна производства"
"1696073213-65","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8020 Клапан ресивера, предохранительный 1203, 1206, 1208","https://artcompas.ru/kompressory/zapchasti-3/jas-8020-klapan-resivera-predokhranitelnyy-1203-1206-1208/","JAS 8020 Клапан ресивера, предохранительный 1203, 1206, 1208","500 руб.","Страна производства"
"1696073219-66","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8108 Переходник штуцер 1/8' - штуцер M12x1 (ресивер 1203 - трубка на головку)","https://artcompas.ru/kompressory/zapchasti-3/jas-8108-perekhodnik-shtutser-1-8-shtutser-m12x1-resiver-1203-trubka-na-golovku/","JAS 8108 Переходник штуцер 1/8' - штуцер M12x1 (ресивер 1203 - трубка на головку)","495 руб.","Страна производства"
"1696073222-67","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8103 Переходник штуцер 1/8' - штуцер 1/8'","https://artcompas.ru/kompressory/zapchasti-3/jas-8103-perekhodnik-shtutser-1-8-shtutser-1-8/","JAS 8103 Переходник штуцер 1/8' - штуцер 1/8'","495 руб.","Страна производства"
"1696073225-68","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Pegas Клапан слива конденсата для ресивера компрессора 1/2""","https://artcompas.ru/kompressory/zapchasti-3/pegas-klapan-sliva-kondensata-dlya-resivera-kompressora-1-2/","Pegas Клапан слива конденсата для ресивера компрессора 1/2""","450 руб.","Страна производства"
"1696073228-69","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8070 Фильтр очистки воздуха к компрессорам 1205, 1206, 1208","https://artcompas.ru/kompressory/zapchasti-3/filtr-ochistki-vozdukha-k-kompressoram-1205-1206-1208/","JAS 8070 Фильтр очистки воздуха к компрессорам 1205, 1206, 1208","450 руб.","Страна производства"
"1696073231-70","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","Pegas Аварийный клапан для сброса давления воздуха механический 1/4""","https://artcompas.ru/kompressory/zapchasti-3/pegas-avariynyy-klapan-dlya-sbrosa-davleniya-vozdukha-mekhanicheskiy-1-4/","Pegas Аварийный клапан для сброса давления воздуха механический 1/4""","300 руб.","Страна производства"
"1696073234-71","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=4","JAS 8451 Ножка резиновая к компрессорам 1203, 1206, 1208","https://artcompas.ru/kompressory/zapchasti-3/jas-8451-nozhka-rezinovaya-k-kompressoram-1203-1206-1208/","JAS 8451 Ножка резиновая к компрессорам 1203, 1206, 1208","300 руб.","Страна производства"
"1696073240-72","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор масляный PEGAS PG-2025","https://artcompas.ru/kompressory/kompressor-pegas-maslyanyy-pg-2025/","Компрессор масляный PEGAS PG-2025","13 750 руб.","Производительность, л/мин"
"1696073243-73","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Малошумный компрессор Iwata IS-850 Smart Jet","https://artcompas.ru/kompressory/kompressor-iwata-850-smart-jetis-850/","Малошумный компрессор Iwata IS-850 Smart Jet","13 500 руб.","Производительность, л/мин"
"1696073246-74","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Компрессор TNT Air AS-186A","https://artcompas.ru/kompressory/kompressor-tnt-air-as-186a/","Компрессор TNT Air AS-186A","13 268 руб.","Производительность, л/мин"
"1696073249-75","https://artcompas.ru/kompressory/","https://artcompas.ru/kompressory/?PAGEN_1=5","Sparmax DH-AIR-T-2.5 Ресивер 2.5 л автоматический","https://artcompas.ru/kompressory/resivery/resiver-2-5l-avtomaticheskiy-nr1-8-nr1-8-/","Sparmax DH-AIR-T-2.5 Ресивер 2.5 л автоматический","13 000 руб.","Страна производства"
